/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/CodigoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/CodigoPublicoNaLegAtual;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/NomeParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/NomeCompletoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/SexoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/FormaTratamento;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlFotoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlPaginaParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlPaginaParticular;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/EmailParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/SiglaPartidoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/UfParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/MembroMesa;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/MembroLideranca;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/Telefones/Telefone/NumeroTelefone;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/Telefones/Telefone/OrdemPublicacao;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/Telefones/Telefone/IndicadorFax;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/CodigoMandato;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/UfParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/DescricaoParticipacao;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/PrimeiraLegislaturaDoMandato/NumeroLegislatura;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/PrimeiraLegislaturaDoMandato/DataInicio;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/PrimeiraLegislaturaDoMandato/DataFim;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/SegundaLegislaturaDoMandato/NumeroLegislatura;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/SegundaLegislaturaDoMandato/DataInicio;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/SegundaLegislaturaDoMandato/DataFim;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Suplentes/Suplente/DescricaoParticipacao;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Suplentes/Suplente/CodigoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Suplentes/Suplente/NomeParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/CodigoExercicio;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/DataInicio;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/DataFim;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/SiglaCausaAfastamento;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/DescricaoCausaAfastamento;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Titular/DescricaoParticipacao;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Titular/CodigoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Titular/NomeParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/DataLeitura
"4770";"851";"Izalci Lucas";"Izalci Lucas Ferreira";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4770.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4770";;"sen.izalcilucas@senado.leg.br";"PSDB";"DF";"Não";"Sim";;;;"552";"DF";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2909";"2019-02-01";;;;;;;
"35";"932";"Jader Barbalho";"Jader Fontenelle Barbalho";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador35.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/35";"http://jaderbarbalho.com.br/";"sen.jaderbarbalho@senado.leg.br";;;;;"33039831";"2";"Não";;;;;;;;;;;;;;;;;;;;;
"35";"932";"Jader Barbalho";"Jader Fontenelle Barbalho";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador35.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/35";"http://jaderbarbalho.com.br/";"sen.jaderbarbalho@senado.leg.br";;;;;"33039827";"3";"Não";;;;;;;;;;;;;;;;;;;;;
"35";"932";"Jader Barbalho";"Jader Fontenelle Barbalho";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador35.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/35";"http://jaderbarbalho.com.br/";"sen.jaderbarbalho@senado.leg.br";;;;;"33039832";"4";"Não";;;;;;;;;;;;;;;;;;;;;
"35";"932";"Jader Barbalho";"Jader Fontenelle Barbalho";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador35.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/35";"http://jaderbarbalho.com.br/";"sen.jaderbarbalho@senado.leg.br";;;;;"33039828";"5";"Sim";;;;;;;;;;;;;;;;;;;;;
"35";"932";"Jader Barbalho";"Jader Fontenelle Barbalho";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador35.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/35";"http://jaderbarbalho.com.br/";"sen.jaderbarbalho@senado.leg.br";"MDB";"PA";"Não";"Não";;;;"528";"PA";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"5999";"Helenilson Pontes";;;;;;;;;
"35";"932";"Jader Barbalho";"Jader Fontenelle Barbalho";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador35.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/35";"http://jaderbarbalho.com.br/";"sen.jaderbarbalho@senado.leg.br";"MDB";"PA";"Não";"Não";;;;"528";"PA";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"6000";"Chamon";;;;;;;;;
"35";"932";"Jader Barbalho";"Jader Fontenelle Barbalho";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador35.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/35";"http://jaderbarbalho.com.br/";"sen.jaderbarbalho@senado.leg.br";"MDB";"PA";"Não";"Não";;;;"528";"PA";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2910";"2019-02-01";;;;;;;
"581";"833";"Jaques Wagner";"Jaques Wagner";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/581";"https://pt-br.facebook.com/jaqueswagneroficial/";"sen.jaqueswagner@senado.leg.br";;;;;"33036390";"1";"Não";;;;;;;;;;;;;;;;;;;;;
"581";"833";"Jaques Wagner";"Jaques Wagner";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/581";"https://pt-br.facebook.com/jaqueswagneroficial/";"sen.jaqueswagner@senado.leg.br";;;;;"33036391";"2";"Não";;;;;;;;;;;;;;;;;;;;;
"581";"833";"Jaques Wagner";"Jaques Wagner";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/581";"https://pt-br.facebook.com/jaqueswagneroficial/";"sen.jaqueswagner@senado.leg.br";"PT";"BA";"Não";"Não";;;;"555";"BA";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"5554";"Bebeto";;;;;;;;;
"581";"833";"Jaques Wagner";"Jaques Wagner";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/581";"https://pt-br.facebook.com/jaqueswagneroficial/";"sen.jaqueswagner@senado.leg.br";"PT";"BA";"Não";"Não";;;;"555";"BA";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"6014";"Luciana Leão Muniz";;;;;;;;;
"581";"833";"Jaques Wagner";"Jaques Wagner";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/581";"https://pt-br.facebook.com/jaqueswagneroficial/";"sen.jaqueswagner@senado.leg.br";"PT";"BA";"Não";"Não";;;;"555";"BA";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2911";"2019-02-01";;;;;;;
"4545";"823";"Jarbas Vasconcelos";"Jarbas de Andrade Vasconcelos";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4545.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4545";;"sen.jarbasvasconcelos@senado.leg.br";"MDB";"PE";"Não";"Não";"33033522";"1";"Não";"526";"PE";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"5917";"Fernando Dueire";;;;;;;;;
"4545";"823";"Jarbas Vasconcelos";"Jarbas de Andrade Vasconcelos";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4545.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4545";;"sen.jarbasvasconcelos@senado.leg.br";"MDB";"PE";"Não";"Não";"33033522";"1";"Não";"526";"PE";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"5918";"Adilson Gomes";;;;;;;;;
"4545";"823";"Jarbas Vasconcelos";"Jarbas de Andrade Vasconcelos";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4545.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4545";;"sen.jarbasvasconcelos@senado.leg.br";"MDB";"PE";"Não";"Não";"33033522";"1";"Não";"526";"PE";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2912";"2019-02-01";;;;;;;
"4531";"837";"Jayme Campos";"Jayme Veríssimo de Campos";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4531.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4531";;"Sen.JaymeCampos@senado.leg.br";;;;;"33032390";"1";"Não";;;;;;;;;;;;;;;;;;;;;
"4531";"837";"Jayme Campos";"Jayme Veríssimo de Campos";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4531.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4531";;"Sen.JaymeCampos@senado.leg.br";;;;;"33032384";"2";"Não";;;;;;;;;;;;;;;;;;;;;
"4531";"837";"Jayme Campos";"Jayme Veríssimo de Campos";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4531.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4531";;"Sen.JaymeCampos@senado.leg.br";;;;;"33032394";"3";"Não";;;;;;;;;;;;;;;;;;;;;
"4531";"837";"Jayme Campos";"Jayme Veríssimo de Campos";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4531.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4531";;"Sen.JaymeCampos@senado.leg.br";"UNIÃO";"MT";"Não";"Não";;;;"553";"MT";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"5740";"Fabio Garcia";;;;;;;;;
"4531";"837";"Jayme Campos";"Jayme Veríssimo de Campos";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4531.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4531";;"Sen.JaymeCampos@senado.leg.br";"UNIÃO";"MT";"Não";"Não";;;;"553";"MT";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"5960";"Cândida Farias";;;;;;;;;
"4531";"837";"Jayme Campos";"Jayme Veríssimo de Campos";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4531.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4531";;"Sen.JaymeCampos@senado.leg.br";"UNIÃO";"MT";"Não";"Não";;;;"553";"MT";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2987";"2022-07-30";;;;;;;
"4531";"837";"Jayme Campos";"Jayme Veríssimo de Campos";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4531.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4531";;"Sen.JaymeCampos@senado.leg.br";"UNIÃO";"MT";"Não";"Não";;;;"553";"MT";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2913";"2019-02-01";"2022-04-06";"LCS";"Licença com convocação de suplente (sup 120 dias)";;;;
"4531";"837";"Jayme Campos";"Jayme Veríssimo de Campos";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4531.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4531";;"Sen.JaymeCampos@senado.leg.br";"UNIÃO";"MT";"Não";"Não";;;;"553";"MT";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;;;;;;
"5627";"890";"Jean Paul Prates";"Jean Paul Terra Prates";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5627.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5627";"https://jeanpaulprates.com.br/";"sen.jeanpaulprates@senado.leg.br";;;;;"33031777";"1";"Não";;;;;;;;;;;;;;;;;;;;;
"5627";"890";"Jean Paul Prates";"Jean Paul Terra Prates";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5627.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5627";"https://jeanpaulprates.com.br/";"sen.jeanpaulprates@senado.leg.br";;;;;"33031884";"2";"Não";;;;;;;;;;;;;;;;;;;;;
"5627";"890";"Jean Paul Prates";"Jean Paul Terra Prates";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5627.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5627";"https://jeanpaulprates.com.br/";"sen.jeanpaulprates@senado.leg.br";"PT";"RN";"Não";"Sim";;;;"510";"RN";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"2º Suplente";"5629";"Theodorico Netto";"2881";"2019-01-03";;;;"Titular";"3713";"Fátima Bezerra";
"5895";"863";"Jorge Kajuru";"Jorge Kajuru Reis da Costa Nasser";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5895.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5895";;"sen.jorgekajuru@senado.leg.br";;;;;"33032844";"1";"Não";;;;;;;;;;;;;;;;;;;;;
"5895";"863";"Jorge Kajuru";"Jorge Kajuru Reis da Costa Nasser";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5895.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5895";;"sen.jorgekajuru@senado.leg.br";;;;;"33032031";"2";"Não";;;;;;;;;;;;;;;;;;;;;
"5895";"863";"Jorge Kajuru";"Jorge Kajuru Reis da Costa Nasser";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5895.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5895";;"sen.jorgekajuru@senado.leg.br";"PODEMOS";"GO";"Não";"Não";;;;"533";"GO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"5896";"Benjamin Beze Junior";;;;;;;;;
"5895";"863";"Jorge Kajuru";"Jorge Kajuru Reis da Costa Nasser";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5895.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5895";;"sen.jorgekajuru@senado.leg.br";"PODEMOS";"GO";"Não";"Não";;;;"533";"GO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"5897";"Milton Mercêz";;;;;;;;;
"5895";"863";"Jorge Kajuru";"Jorge Kajuru Reis da Costa Nasser";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5895.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5895";;"sen.jorgekajuru@senado.leg.br";"PODEMOS";"GO";"Não";"Não";;;;"533";"GO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2914";"2019-02-01";;;;;;;
"90";"846";"José Serra";"José Serra";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador90.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/90";;"sen.joseserra@senado.leg.br";;;;;"33036651";"1";"Não";;;;;;;;;;;;;;;;;;;;;
"90";"846";"José Serra";"José Serra";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador90.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/90";;"sen.joseserra@senado.leg.br";;;;;"33036655";"3";"Não";;;;;;;;;;;;;;;;;;;;;
"90";"846";"José Serra";"José Serra";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador90.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/90";;"sen.joseserra@senado.leg.br";"PSDB";"SP";"Não";"Não";;;;"516";"SP";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"1º Suplente";"878";"José Aníbal";;;;;;;;;
"90";"846";"José Serra";"José Serra";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador90.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/90";;"sen.joseserra@senado.leg.br";"PSDB";"SP";"Não";"Não";;;;"516";"SP";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"2º Suplente";"5633";"Atilio Francisco";;;;;;;;;
"90";"846";"José Serra";"José Serra";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador90.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/90";;"sen.joseserra@senado.leg.br";"PSDB";"SP";"Não";"Não";;;;"516";"SP";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"2975";"2022-01-31";;;;;;;
"90";"846";"José Serra";"José Serra";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador90.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/90";;"sen.joseserra@senado.leg.br";"PSDB";"SP";"Não";"Não";;;;"516";"SP";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"2814";"2017-02-23";"2021-08-10";"LCS";"Licença com convocação de suplente (sup 120 dias)";;;;
"90";"846";"José Serra";"José Serra";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador90.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/90";;"sen.joseserra@senado.leg.br";"PSDB";"SP";"Não";"Não";;;;"516";"SP";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"2739";"2015-02-01";"2016-05-13";"AFO";"Afastamento do exercício";;;;
"90";"846";"José Serra";"José Serra";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador90.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/90";;"sen.joseserra@senado.leg.br";"PSDB";"SP";"Não";"Não";;;;"516";"SP";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;;;;;;;;;
"5533";"861";"Lasier Martins";"Lasier Costa Martins";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5533.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5533";"https://www.senadorlasiermartins.com.br/";"sen.lasiermartins@senado.leg.br";;;;;"33032323";"1";"Não";;;;;;;;;;;;;;;;;;;;;
"5533";"861";"Lasier Martins";"Lasier Costa Martins";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5533.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5533";"https://www.senadorlasiermartins.com.br/";"sen.lasiermartins@senado.leg.br";;;;;"33032329";"2";"Não";;;;;;;;;;;;;;;;;;;;;
"5533";"861";"Lasier Martins";"Lasier Costa Martins";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5533.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5533";"https://www.senadorlasiermartins.com.br/";"sen.lasiermartins@senado.leg.br";"PODEMOS";"RS";"Não";"Sim";;;;"497";"RS";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"1º Suplente";"5623";"Christopher Goulart";;;;;;;;;
"5533";"861";"Lasier Martins";"Lasier Costa Martins";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5533.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5533";"https://www.senadorlasiermartins.com.br/";"sen.lasiermartins@senado.leg.br";"PODEMOS";"RS";"Não";"Sim";;;;"497";"RS";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"2º Suplente";"5625";"Adilson Silva dos Santos";;;;;;;;;
"5533";"861";"Lasier Martins";"Lasier Costa Martins";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5533.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5533";"https://www.senadorlasiermartins.com.br/";"sen.lasiermartins@senado.leg.br";"PODEMOS";"RS";"Não";"Sim";;;;"497";"RS";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"2740";"2015-02-01";;;;;;;
"5979";"853";"Leila Barros";"Leila Gomes de Barros Rêgo";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5979.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5979";"https://www.leiladovolei.com.br/";"sen.leilabarros@senado.leg.br";"PDT";"DF";"Não";"Não";"33036427";"2";"Não";"558";"DF";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"5977";"Leany Lemos";;;;;;;;;
"5979";"853";"Leila Barros";"Leila Gomes de Barros Rêgo";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5979.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5979";"https://www.leiladovolei.com.br/";"sen.leilabarros@senado.leg.br";"PDT";"DF";"Não";"Não";"33036427";"2";"Não";"558";"DF";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"5978";"Ivonete Nascimento";;;;;;;;;
"5979";"853";"Leila Barros";"Leila Gomes de Barros Rêgo";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5979.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5979";"https://www.leiladovolei.com.br/";"sen.leilabarros@senado.leg.br";"PDT";"DF";"Não";"Não";"33036427";"2";"Não";"558";"DF";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2918";"2019-02-01";;;;;;;
"5926";"905";"Lucas Barreto";"Luiz Cantuária Barreto";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5926.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5926";;"sen.lucasbarreto@senado.leg.br";"PSD";"AP";"Não";"Não";"33034851";"1";"Não";"543";"AP";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"5927";"Paulo Albuquerque";;;;;;;;;
"5926";"905";"Lucas Barreto";"Luiz Cantuária Barreto";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5926.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5926";;"sen.lucasbarreto@senado.leg.br";"PSD";"AP";"Não";"Não";"33034851";"1";"Não";"543";"AP";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"5928";"Patricia Costa";;;;;;;;;
"5926";"905";"Lucas Barreto";"Luiz Cantuária Barreto";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5926.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5926";;"sen.lucasbarreto@senado.leg.br";"PSD";"AP";"Não";"Não";"33034851";"1";"Não";"543";"AP";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2955";"2020-04-20";;;;;;;
"5926";"905";"Lucas Barreto";"Luiz Cantuária Barreto";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5926.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5926";;"sen.lucasbarreto@senado.leg.br";"PSD";"AP";"Não";"Não";"33034851";"1";"Não";"543";"AP";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2921";"2019-02-01";"2019-12-16";"LS ";"Licença saúde";;;;"2019-12-17"
"5926";"905";"Lucas Barreto";"Luiz Cantuária Barreto";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5926.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5926";;"sen.lucasbarreto@senado.leg.br";"PSD";"AP";"Não";"Não";"33034851";"1";"Não";"543";"AP";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;;;;;;
